date,sp_quarterly_return,tbill_quarterly_return,m2_quarterly_growth,totll_quarterly_growth,vix_quarterly_avg,top1_growth,next9_growth,mid_growth,sp_1q_lag,sp_2q_lag,sent_m1,sent_m2,sent_m3
2010-04-01,-0.11193151087025699,0.0004,0.009998947479212816,0.05315247762378461,20.149672086121605,0.025673491400703075,0.02150983728838196,0.011932787811655965,0.05269546695923655,0.13923872561544304,-0.07849056708024969,-0.21770489648465188,-0.2163065200050672
2010-07-01,0.14886669401738684,0.00042500000000000003,0.0016210458061229893,-0.010705317915751134,26.39142858414423,-0.016787691876691935,-0.006789023910941161,-0.01209277734577574,-0.11193151087025699,-0.06513432714378153,-0.20189261099984568,-0.13239670881340582,-0.11554534460107485
2010-10-01,0.1100178495234343,0.0004,0.018126329418292952,-0.009572816384332272,24.283593624830246,0.04669397684066556,0.03792474007843927,0.016427440494314993,0.14886669401738684,0.020272309167503444,-0.1362252672833781,-0.09636333013574282,-0.053798852172950586
2011-01-01,0.05461565515658506,0.000375,0.011899355073121898,-0.006647664411580156,19.31843753159046,0.0392913512777151,0.027799539136384332,0.017834201053238186,0.1100178495234343,0.2752625370822772,-0.0014448568014608276,-0.0199935060559905,-0.1066842312293668
2011-04-01,-0.005951253290145675,0.00017500000000000003,0.019097845601436347,-0.0016428199577964708,18.61483860015869,0.02815138309944798,0.014711549887658215,0.009148078865370612,0.05461565515658506,0.17064220161066035,-0.12459730505943298,-0.12696384067737287,-0.22257383267084757
2011-07-01,-0.07995033751818004,5e-05,0.04648653409966741,0.009366412999898266,17.48238103351896,0.0085025818991451,0.005820650228731017,0.004977985772178339,-0.005951253290145675,0.048339370268995374,-0.33794924520677133,-0.3919444420645314,-0.30078678131103515
2011-10-01,0.06481462565799156,5e-05,0.01859138925129411,0.012086306267062863,30.583593621850014,-0.043417919228333046,-0.032156902206747606,-0.012018529693539781,-0.07995033751818004,-0.08542578609912244,-0.20230639461548097,-0.17570894236365955,-0.29028628093581044
2012-01-01,0.2096029664334118,5e-05,0.01392403755771543,0.012827486802269972,29.939523818000914,0.0316048427109239,0.019354289225969934,0.01533334533821984,0.06481462565799156,-0.020317663057659363,-0.1983005656830726,-0.08569376530318425,-0.018549986564809638
2012-04-01,-0.05064841116801555,0.0002,0.01133874631974674,0.009739728686321225,18.204032267293623,0.044446838875216166,0.02912715792573284,0.017510362771188115,0.2096029664334118,0.28800292989758947,-0.0006726106255276439,-0.1224200178027874,-0.23867139865954717
2012-07-01,0.0701412891127664,0.00025,0.018625594326698414,0.006777730745719079,20.035714210025848,-0.00032720724603574336,-0.0015884206471586948,0.0019394347655179445,-0.05064841116801555,0.1483384980394411,-0.234788961948887,-0.16930183359692175,-0.045913296022141975
2012-10-01,-0.0493928646000229,0.000225,0.025039309342272942,0.009894401373734318,16.192698403010294,0.036106055893928124,0.023894739106234297,0.022255827404801254,0.0701412891127664,0.01594033309391274,0.004106212639242351,-0.00011732691200450063,-0.005453052190733293
2013-01-01,0.05928754751853105,0.0002,0.014336295138587474,0.009045972147505799,16.75290323072864,0.013209387341419632,0.010397084131370082,0.013493065559395001,-0.0493928646000229,0.017283945316725502,-0.07712953549719626,-0.03780626664852856,-0.04641751531110663
2013-04-01,0.032252627333904105,0.0002,0.010376739364079901,0.006066361985618496,13.527000029881796,0.04767953073480857,0.04043584121824462,0.03383544156673879,0.05928754751853105,0.0069663011114580176,0.00733435209064434,0.011168088054194326,0.0595984224230051
2013-07-01,0.10606263512439718,0.0001,0.014148545608585028,0.0038315535881121576,14.837031200528145,0.008925730230475715,0.015044192763255415,0.016488312720282394,0.032252627333904105,0.09345235402809138,0.11880094005215552,0.060501761854656284,0.010204977433507642
2013-10-01,0.11615190308234569,5e-05,0.019743254156108225,0.010208734955761134,14.279687568545341,0.03457914615496649,0.029415898078272606,0.03046938597954396,0.10606263512439718,0.14173606110302028,-0.24514158574804182,-0.07579424229916185,0.10809494807354865
2014-01-01,0.0010411999538906258,0.00017500000000000003,0.016184234480247417,0.013702729713114481,14.232812464237213,0.03278221728921871,0.030426743300662196,0.021954532478817512,0.11615190308234569,0.23453391512236998,0.13939187002758827,0.09924421406217984,0.06253125963191833
2014-04-01,0.07056683490004967,0.0001,0.012200146903384113,0.017586078837930952,14.828852528431376,0.030553372044270333,0.02252650879971485,0.01276540398623216,0.0010411999538906258,0.11731404039237003,0.07991349902004004,0.031042691260095564,0.057184052746742965
2014-07-01,0.051947268648679934,5e-05,0.012946902654867198,0.017997655343359398,12.738253971887014,0.036139097384839,0.02522719205644841,0.01440438480428008,0.07056683490004967,0.07168150903918447,0.025502491006327253,0.03991251192130749,0.0973221962650617
2014-10-01,0.04613708929290716,5e-05,0.016669141993482794,0.014578936921361363,13.074375003576279,0.006756638539598514,0.007890403571571447,0.00653613295468225,0.051947268648679934,0.12617985787896946,0.06956559858254847,0.13791803779701392,0.20885635672077055
2015-01-01,0.02299426883732303,5e-05,0.017298124103084067,0.01967367357984129,16.063750088214874,0.025500344527967345,0.01818161426548137,0.009559309148023942,0.04613708929290716,0.10048105371375393,0.21411691798317817,0.15763440595141479,0.13258603119081067
2015-04-01,0.01455337716160754,7.5e-05,0.007881132585484618,0.022732721726022476,16.56475407959985,0.021840824616314647,0.018213463890602632,0.013832621864622308,0.02299426883732303,0.07019224676480285,0.14634119694431622,0.128384233963105,0.05853440463542938
2015-07-01,-0.04905878840996636,2.5e-05,0.015084420857016001,0.0173004273573365,13.740158762250628,0.011532840716761195,0.009777664768513272,0.004314977711652235,0.01455337716160754,0.03788229026587553,0.01431957193680348,0.08790190092047616,0.04027391889443
