date,m2_level,m2_growth,cpi,pi_e_annual,pi_e_monthly,tb3_pct,tbill_wr,sp_close,sp_return,sp_next_return,metab_max
1973-06-01,833.3,0.007861635220125729,44.2,0.05995203836930463,0.004996003197442052,7.19,0.005991666666666667,104.26000213623047,-0.006574510072182238,0.03798195859710751,0.007861635220125729
1973-07-01,836.5,0.0038401536061443142,44.2,0.05741626794258381,0.004784688995215318,8.01,0.006675,108.22000122070312,0.03798195859710751,-0.036684542375921225,0.006675
1973-08-01,838.8,0.0027495517035265316,45.0,0.07398568019093088,0.00616547334924424,8.67,0.007225,104.25,-0.036684542375921225,0.040095926188736586,0.007225
1973-09-01,839.3,0.0005960896518837355,45.2,0.07363420427553447,0.006136183689627872,8.29,0.006908333333333332,108.43000030517578,0.040095926188736586,-0.0012911499516223834,0.006908333333333332
1973-10-01,842.6,0.003931847968545288,45.6,0.08056872037914697,0.006714060031595581,7.22,0.006016666666666667,108.29000091552734,-0.0012911499516223834,-0.11386094493315979,0.006016666666666667
1973-11-01,848.9,0.007476857346309096,45.9,0.08254716981132071,0.006878930817610059,7.83,0.0065249999999999996,95.95999908447266,-0.11386094493315979,0.01656944541949712,0.007476857346309096
1973-12-01,855.5,0.007774767345977152,46.3,0.0894117647058823,0.0074509803921568585,7.45,0.006208333333333333,97.55000305175781,0.01656944541949712,-0.010046164287802473,0.007774767345977152
1974-01-01,859.7,0.0049094097019286576,46.8,0.09601873536299754,0.008001561280249795,7.77,0.006474999999999999,96.56999969482422,-0.010046164287802473,-0.003624298179839891,0.006474999999999999
1974-02-01,864.2,0.0052343840874724545,47.3,0.09999999999999987,0.008333333333333323,7.12,0.005933333333333333,96.22000122070312,-0.003624298179839891,-0.023279960874575067,0.005933333333333333
1974-03-01,870.1,0.006827123351076159,47.8,0.10138248847926268,0.008448540706605223,7.96,0.006633333333333334,93.9800033569336,-0.023279960874575067,-0.03905092218821549,0.006827123351076159
1974-04-01,872.9,0.0032180209171359664,48.1,0.10068649885583514,0.008390541571319595,8.33,0.006941666666666666,90.30999755859375,-0.03905092218821549,-0.03355108915079963,0.006941666666666666
1974-05-01,874.6,0.0019475312177799076,48.6,0.1070615034168565,0.008921791951404709,8.23,0.0068583333333333335,87.27999877929688,-0.03355108915079963,-0.014665430765341547,0.0068583333333333335
1974-06-01,877.8,0.0036588154584953347,49.0,0.10859728506787314,0.009049773755656096,7.9,0.006583333333333333,86.0,-0.014665430765341547,-0.07779072606286341,0.006583333333333333
1974-07-01,881.4,0.004101161995898828,49.3,0.1153846153846152,0.0096153846153846,7.55,0.006291666666666667,79.30999755859375,-0.07779072606286341,-0.09027860614199468,0.006291666666666667
1974-08-01,884.1,0.0030633083730429167,49.9,0.10888888888888881,0.009074074074074068,8.96,0.0074666666666666675,72.1500015258789,-0.09027860614199468,-0.11933472527042577,0.0074666666666666675
1974-09-01,887.9,0.004298156317158686,50.6,0.11946902654867242,0.009955752212389368,8.06,0.006716666666666667,63.540000915527344,-0.11933472527042577,0.1630469068473035,0.006716666666666667
1974-10-01,893.3,0.006081765964635721,51.0,0.11842105263157898,0.009868421052631582,7.46,0.006216666666666666,73.9000015258789,0.1630469068473035,-0.0531799759679239,0.006216666666666666
1974-11-01,898.6,0.0059330572036271345,51.5,0.12200435729847503,0.010167029774872919,7.47,0.0062250000000000005,69.97000122070312,-0.0531799759679239,-0.02015154548392628,0.0062250000000000005
1974-12-01,902.1,0.0038949476964167395,51.9,0.12095032397408212,0.010079193664506844,7.15,0.005958333333333334,68.55999755859375,-0.02015154548392628,0.12281222430242678,0.005958333333333334
1975-01-01,906.3,0.004655803126039082,52.3,0.11752136752136755,0.009793447293447296,6.26,0.005216666666666667,76.9800033569336,0.12281222430242678,0.059885590801832755,0.005216666666666667
1975-02-01,914.1,0.008606421714664192,52.6,0.11205073995771686,0.009337561663143071,5.5,0.004583333333333333,81.58999633789062,0.059885590801832755,0.021693888367524616,0.008606421714664192
1975-03-01,925.0,0.011924297122853034,52.8,0.10460251046025104,0.008716875871687587,5.49,0.004575,83.36000061035156,0.021693888367524616,0.047264904181358425,0.011924297122853034
1975-04-01,935.1,0.01091891891891894,53.0,0.10187110187110182,0.008489258489258486,5.61,0.004675,87.30000305175781,0.047264904181358425,0.04410078281255658,0.01091891891891894
1975-05-01,947.9,0.013688375574804734,53.1,0.09259259259259256,0.007716049382716046,5.23,0.004358333333333334,91.1500015258789,0.04410078281255658,0.04432255455728451,0.013688375574804734
1975-06-01,963.0,0.015929950416710748,53.5,0.09183673469387754,0.007653061224489795,5.34,0.00445,95.19000244140625,0.04432255455728451,-0.06765418926604572,0.015929950416710748
1975-07-01,975.1,0.012564901349948032,54.0,0.09533468559837743,0.007944557133198119,6.13,0.005108333333333334,88.75,-0.06765418926604572,-0.021070453482614382,0.012564901349948032
1975-08-01,983.1,0.008204286739821542,54.2,0.08617234468937895,0.007181028724114913,6.44,0.005366666666666666,86.87999725341797,-0.021070453482614382,-0.03464542589770303,0.008204286739821542
1975-09-01,991.5,0.008544400366188531,54.6,0.07905138339920947,0.006587615283267456,6.42,0.00535,83.87000274658203,-0.03464542589770303,0.06164299510716309,0.008544400366188531
1975-10-01,997.8,0.006354009077155887,54.9,0.07647058823529407,0.006372549019607839,5.96,0.004966666666666667,89.04000091552734,0.06164299510716309,0.02470796187804769,0.006354009077155887
1975-11-01,1006.9,0.00912006414111044,55.3,0.0737864077669903,0.006148867313915858,5.48,0.004566666666666667,91.23999786376953,0.02470796187804769,-0.011508060575922352,0.00912006414111044
1975-12-01,1016.2,0.009236269738802427,55.6,0.07129094412331405,0.005940912010276171,5.44,0.004533333333333334,90.19000244140625,-0.011508060575922352,0.11830577536437348,0.009236269738802427
1976-01-01,1026.6,0.010234205864987134,55.8,0.06692160611854692,0.00557680050987891,4.87,0.004058333333333333,100.86000061035156,0.11830577536437348,-0.011401958347409313,0.010234205864987134
1976-02-01,1040.3,0.013345022404052331,55.9,0.06273764258555126,0.005228136882129271,4.88,0.004066666666666666,99.70999908447266,-0.011401958347409313,0.030688973891187965,0.013345022404052331
1976-03-01,1050.0,0.009324233394213177,56.0,0.06060606060606055,0.005050505050505046,5.0,0.004166666666666667,102.7699966430664,0.030688973891187965,-0.010995400314574244,0.009324233394213177
1976-04-01,1060.8,0.010285714285714231,56.1,0.05849056603773595,0.004874213836477996,4.86,0.004050000000000001,101.63999938964844,-0.010995400314574244,-0.014364414534041692,0.010285714285714231
1976-05-01,1072.1,0.010652337858220173,56.4,0.062146892655367214,0.005178907721280601,5.2,0.004333333333333334,100.18000030517578,-0.014364414534041692,0.04092631724527229,0.010652337858220173
1976-06-01,1077.6,0.005130118459099053,56.7,0.059813084112149584,0.004984423676012466,5.41,0.004508333333333334,104.27999877929688,0.04092631724527229,-0.008055200879589886,0.005130118459099053
1976-07-01,1086.3,0.00807349665924284,57.0,0.05555555555555558,0.004629629629629632,5.23,0.004358333333333334,103.44000244140625,-0.008055200879589886,-0.005123731310786583,0.00807349665924284
1976-08-01,1098.7,0.011414894596336378,57.3,0.05719557195571956,0.00476629766297663,5.14,0.004283333333333333,102.91000366210938,-0.005123731310786583,0.022641085596599275,0.011414894596336378
1976-09-01,1110.8,0.011013015381814872,57.6,0.05494505494505497,0.004578754578754581,5.08,0.004233333333333333,105.23999786376953,0.022641085596599275,-0.022234857329811897,0.011013015381814872
1976-10-01,1125.0,0.012783579402232625,57.9,0.05464480874316946,0.004553734061930788,4.92,0.0041,102.9000015258789,-0.022234857329811897,-0.007774567929006437,0.012783579402232625
1976-11-01,1138.2,0.011733333333333373,58.1,0.05063291139240511,0.004219409282700426,4.75,0.003958333333333334,102.0999984741211,-0.007774567929006437,0.05249755818272761,0.011733333333333373
1976-12-01,1152.0,0.01212440695835526,58.4,0.050359712230215736,0.004196642685851311,4.35,0.0036249999999999998,107.45999908447266,0.05249755818272761,-0.05053043319782036,0.01212440695835526
1977-01-01,1165.2,0.011458333333333348,58.7,0.051971326164874654,0.004330943847072888,4.62,0.0038499999999999997,102.02999877929688,-0.05053043319782036,-0.0216602872774031,0.011458333333333348
1977-02-01,1177.6,0.0106419498798489,59.3,0.06082289803220031,0.005068574836016693,4.67,0.0038916666666666665,99.81999969482422,-0.0216602872774031,-0.014025260770978543,0.0106419498798489
1977-03-01,1188.5,0.009256114130434812,59.6,0.06428571428571428,0.005357142857142856,4.6,0.003833333333333333,98.41999816894531,-0.014025260770978543,0.0002032541438030666,0.009256114130434812
1977-04-01,1199.6,0.009339503575936048,60.0,0.06951871657754016,0.00579322638146168,4.54,0.0037833333333333334,98.44000244140625,0.0002032541438030666,-0.02356765174000408,0.009339503575936048
1977-05-01,1209.0,0.00783594531510512,60.2,0.06737588652482285,0.005614657210401904,4.96,0.0041333333333333335,96.12000274658203,-0.02356765174000408,0.04535997176203366,0.00783594531510512
1977-06-01,1217.8,0.007278742762613755,60.5,0.06701940035273357,0.005584950029394464,5.02,0.004183333333333333,100.4800033569336,0.04535997176203366,-0.01622218181086499,0.007278742762613755
1977-07-01,1226.7,0.007308260798160715,60.8,0.06666666666666665,0.005555555555555554,5.19,0.004325,98.8499984741211,-0.01622218181086499,-0.021042001650604325,0.007308260798160715
1977-08-01,1237.0,0.008396510964375992,61.1,0.06631762652705064,0.00552646887725422,5.49,0.004575,96.7699966430664,-0.021042001650604325,-0.0024800854820193896,0.008396510964375992
1977-09-01,1246.2,0.007437348423605439,61.3,0.06423611111111094,0.005353009259259245,5.81,0.004841666666666667,96.52999877929688,-0.0024800854820193896,-0.04340622080588785,0.007437348423605439
1977-10-01,1254.0,0.006259027443427989,61.6,0.06390328151986191,0.005325273459988493,6.16,0.0051333333333333335,92.33999633789062,-0.04340622080588785,0.02696562261116653,0.006259027443427989
1977-11-01,1262.4,0.006698564593301537,62.0,0.06712564543889843,0.005593803786574869,6.1,0.005083333333333333,94.83000183105469,0.02696562261116653,0.0028471647986194615,0.006698564593301537
1977-12-01,1270.3,0.006257921419518198,62.3,0.0667808219178081,0.005565068493150675,6.07,0.005058333333333334,95.0999984741211,0.0028471647986194615,-0.061514180525597095,0.006257921419518198
1978-01-01,1279.7,0.007399826812564125,62.7,0.0681431005110733,0.005678591709256109,6.44,0.005366666666666666,89.25,-0.061514180525597095,-0.02476189450389532,0.007399826812564125
1978-02-01,1285.5,0.004532312260685956,63.0,0.062394603709949426,0.005199550309162452,6.45,0.0053750000000000004,87.04000091552734,-0.02476189450389532,0.0249310448773008,0.0053750000000000004
1978-03-01,1292.2,0.005211979774406794,63.4,0.06375838926174482,0.005313199105145401,6.29,0.005241666666666666,89.20999908447266,0.0249310448773008,0.08541646479972131,0.005241666666666666
1978-04-01,1300.4,0.006345766909147121,63.9,0.06499999999999995,0.0054166666666666625,6.29,0.005241666666666666,96.83000183105469,0.08541646479972131,0.004234183878568887,0.006345766909147121
1978-05-01,1310.5,0.007766840972008637,64.5,0.0714285714285714,0.0059523809523809494,6.41,0.005341666666666667,97.23999786376953,0.004234183878568887,-0.01758534679184498,0.007766840972008637
1978-06-01,1318.5,0.006104540251812285,65.0,0.07438016528925617,0.006198347107438014,6.73,0.005608333333333333,95.52999877929688,-0.01758534679184498,0.05390978322711981,0.006104540251812285
1978-07-01,1324.1,0.004247250663632851,65.5,0.07730263157894735,0.006441885964912279,7.01,0.005841666666666666,100.68000030517578,0.05390978322711981,0.025923724696466754,0.005841666666666666
1978-08-01,1333.5,0.0070991616947360114,65.9,0.07855973813420625,0.006546644844517187,7.08,0.0059,103.29000091552734,0.025923724696466754,-0.0072611094331712644,0.0070991616947360114
1978-09-01,1345.0,0.008623922009748819,66.5,0.08482871125611746,0.0070690592713431215,7.85,0.006541666666666667,102.54000091552734,-0.0072611094331712644,-0.09157401312473112,0.008623922009748819
1978-10-01,1352.3,0.005427509293680188,67.1,0.08928571428571419,0.007440476190476182,7.99,0.006658333333333333,93.1500015258789,-0.09157401312473112,0.016639778818819062,0.006658333333333333
1978-11-01,1359.1,0.005028470014050157,67.5,0.08870967741935476,0.007392473118279563,8.64,0.007200000000000001,94.69999694824219,0.016639778818819062,0.014889162698495273,0.007200000000000001
1978-12-01,1366.0,0.0050768891177985775,67.9,0.08988764044943842,0.0074906367041198685,9.08,0.007566666666666667,96.11000061035156,0.014889162698495273,0.03974612080496431,0.007566666666666667
1979-01-01,1371.6,0.0040995607613469875,68.5,0.09250398724082931,0.0077086656034024426,9.35,0.007791666666666666,99.93000030517578,0.03974612080496431,-0.03652558305546061,0.007791666666666666
1979-02-01,1377.8,0.004520268299795793,69.2,0.09841269841269851,0.008201058201058209,9.32,0.007766666666666667,96.27999877929688,-0.03652558305546061,0.05515161638883992,0.007766666666666667
1979-03-01,1387.8,0.007257947452460334,69.9,0.10252365930599372,0.008543638275499477,9.48,0.0079,101.58999633789062,0.05515161638883992,0.0016734501867132767,0.0079
1979-04-01,1402.1,0.0103040783974635,70.6,0.10485133020344284,0.008737610850286903,9.46,0.007883333333333334,101.76000213623047,0.0016734501867132767,-0.026336480433519993,0.0103040783974635
1979-05-01,1410.2,0.005777048712645394,71.4,0.10697674418604652,0.008914728682170544,9.61,0.008008333333333333,99.08000183105469,-0.026336480433519993,0.03865564957886636,0.008008333333333333
1979-06-01,1423.0,0.009076726705431915,72.2,0.11076923076923073,0.009230769230769228,9.06,0.00755,102.91000366210938,0.03865564957886636,0.008745446161282588,0.009076726705431915
1979-07-01,1434.8,0.00829234012649338,73.0,0.11450381679389321,0.009541984732824435,9.24,0.007699999999999999,103.80999755859375,0.008745446161282588,0.05307776000206954,0.00829234012649338
1979-08-01,1446.6,0.008224142737663698,73.7,0.11836115326251884,0.009863429438543236,9.52,0.007933333333333332,109.31999969482422,0.05307776000206954,0.0,0.008224142737663698
1979-09-01,1454.1,0.005184570717544634,74.4,0.11879699248120312,0.009899749373433594,10.26,0.00855,109.31999969482422,0.0,-0.06860592774365959,0.00855
1979-10-01,1460.4,0.004332576851660885,75.2,0.12071535022354718,0.010059612518628932,11.7,0.00975,101.81999969482422,-0.06860592774365959,0.042624277944343536,0.00975
1979-11-01,1465.9,0.0037660914817858604,76.0,0.125925925925926,0.010493827160493832,11.79,0.009824999999999999,106.16000366210938,0.042624277944343536,0.016767131856573192,0.009824999999999999
1979-12-01,1473.7,0.005320963230779796,76.9,0.13254786450662737,0.01104565537555228,12.04,0.010033333333333333,107.94000244140625,0.016767131856573192,0.05762461626846416,0.010033333333333333
1980-01-01,1482.7,0.006107077424170493,78.0,0.13868613138686126,0.01155717761557177,12.0,0.01,114.16000366210938,0.05762461626846416,-0.004379817659080465,0.01
1980-02-01,1494.6,0.0080258986983206,79.0,0.14161849710982644,0.01180154142581887,12.86,0.010716666666666666,113.66000366210938,-0.004379817659080465,-0.1017948878359558,0.010716666666666666
1980-03-01,1499.8,0.0034791917569918507,80.1,0.14592274678111572,0.01216022889842631,15.2,0.012666666666666666,102.08999633789062,-0.1017948878359558,0.04114021675283275,0.012666666666666666
1980-04-01,1502.2,0.0016002133617816217,80.9,0.1458923512747876,0.012157695939565635,13.2,0.011000000000000001,106.29000091552734,0.04114021675283275,0.04657067368148904,0.011000000000000001
1980-05-01,1512.3,0.006723472240713457,81.7,0.14425770308123242,0.012021475256769368,8.58,0.00715,111.23999786376953,0.04657067368148904,0.02696871680700652,0.00715
1980-06-01,1529.2,0.011175031409111913,82.5,0.1426592797783932,0.011888273314866101,7.07,0.005891666666666667,114.23999786376953,0.02696871680700652,0.06503851929370663,0.011175031409111913
1980-07-01,1545.5,0.010659168192518997,82.6,0.1315068493150684,0.010958904109589033,8.06,0.006716666666666667,121.66999816894531,0.06503851929370663,0.005835449125977554,0.010659168192518997
1980-08-01,1561.5,0.010352636687156247,83.2,0.12890094979647215,0.01074174581637268,9.13,0.007608333333333334,122.37999725341797,0.005835449125977554,0.025167526558092623,0.010352636687156247
1980-09-01,1574.0,0.008005123278898463,83.9,0.12768817204301075,0.01064068100358423,10.27,0.008558333333333333,125.45999908447266,0.025167526558092623,0.016021059707461927,0.008558333333333333
1980-10-01,1584.8,0.00686149936467606,84.7,0.12632978723404253,0.010527482269503544,11.62,0.009683333333333334,127.47000122070312,0.016021059707461927,0.10237705284997123,0.009683333333333334
1980-11-01,1595.8,0.0069409389197374605,85.6,0.12631578947368416,0.01052631578947368,13.73,0.011441666666666668,140.52000427246094,0.10237705284997123,-0.033874250077558954,0.011441666666666668
1980-12-01,1599.8,0.002506579771901274,86.4,0.12353706111833551,0.010294755093194627,15.49,0.012908333333333334,135.75999450683594,-0.033874250077558954,-0.0457424256507718,0.012908333333333334
1981-01-01,1606.9,0.004438054756844778,87.2,0.11794871794871797,0.00982905982905983,15.02,0.012516666666666667,129.5500030517578,-0.0457424256507718,0.01327673624226744,0.012516666666666667
1981-02-01,1618.7,0.007343331881262127,88.0,0.11392405063291133,0.009493670886075944,14.79,0.012325000000000001,131.27000427246094,0.01327673624226744,0.03603257083561595,0.012325000000000001
1981-03-01,1636.6,0.011058256625687157,88.6,0.10611735330836458,0.008843112775697048,13.36,0.011133333333333334,136.0,0.03603257083561595,-0.023455900304457766,0.011133333333333334
1981-04-01,1659.2,0.013809116460955728,89.1,0.10135970333745359,0.0084466419447878,13.69,0.011408333333333333,132.80999755859375,-0.023455900304457766,-0.001656510991245752,0.013809116460955728
1981-05-01,1664.2,0.003013500482160092,89.7,0.0979192166462668,0.008159934720522233,16.3,0.013583333333333334,132.58999633789062,-0.001656510991245752,-0.010407946769277254,0.013583333333333334
1981-06-01,1670.3,0.003665424828746433,90.5,0.09696969696969693,0.008080808080808077,14.73,0.012275000000000001,131.2100067138672,-0.010407946769277254,-0.0022102624044086916,0.012275000000000001
1981-07-01,1681.9,0.006944860204753711,91.5,0.10774818401937059,0.008979015334947549,14.95,0.012458333333333333,130.9199981689453,-0.0022102624044086916,-0.06209897164012057,0.012458333333333333
1981-08-01,1694.3,0.007372614305249936,92.2,0.10817307692307687,0.009014423076923073,15.51,0.012924999999999999,122.79000091552734,-0.06209897164012057,-0.053831749825450914,0.012924999999999999
1981-09-01,1706.0,0.0069055066989316405,93.1,0.1096543504171632,0.0091378625347636,14.7,0.012249999999999999,116.18000030517578,-0.053831749825450914,0.049147865979290106,0.012249999999999999
1981-10-01,1721.8,0.009261430246189972,93.4,0.10271546635182993,0.008559622195985828,13.54,0.011283333333333333,121.88999938964844,0.049147865979290106,0.036590361037046826,0.011283333333333333
1981-11-01,1736.1,0.008305261935183994,93.8,0.09579439252336464,0.00798286604361372,10.86,0.009049999999999999,126.3499984741211,0.036590361037046826,-0.03007515210331868,0.009049999999999999
1981-12-01,1755.5,0.011174471516617768,94.1,0.08912037037037024,0.007426697530864186,10.85,0.009041666666666667,122.55000305175781,-0.03007515210331868,-0.017543871663315058,0.011174471516617768
1982-01-01,1770.4,0.008487610367416742,94.4,0.08256880733944949,0.0068807339449541245,12.28,0.010233333333333332,120.4000015258789,-0.017543871663315058,-0.06054817959417069,0.010233333333333332
1982-02-01,1774.5,0.002315860822412974,94.7,0.07613636363636367,0.006344696969696972,13.48,0.011233333333333333,113.11000061035156,-0.06054817959417069,-0.01016710741467064,0.011233333333333333
1982-03-01,1786.5,0.006762468300929747,94.7,0.06884875846501148,0.005737396538750957,12.68,0.010566666666666667,111.95999908447266,-0.01016710741467064,0.04001432112868697,0.010566666666666667
1982-04-01,1803.9,0.009739714525608845,95.0,0.06621773288439958,0.0055181444070332986,12.7,0.010583333333333333,116.44000244140625,0.04001432112868697,-0.03916184380263066,0.010583333333333333
1982-05-01,1815.4,0.0063750762237375636,95.9,0.06911928651059096,0.005759940542549247,12.09,0.010074999999999999,111.87999725341797,-0.03916184380263066,-0.020289566489036126,0.010074999999999999
1982-06-01,1826.0,0.005838933568359517,97.0,0.07182320441988943,0.005985267034990786,12.47,0.010391666666666667,109.61000061035156,-0.020289566489036126,-0.02299064189789768,0.010391666666666667
1982-07-01,1831.5,0.003012048192771122,97.5,0.06557377049180335,0.005464480874316946,11.35,0.009458333333333332,107.08999633789062,-0.02299064189789768,0.11597727353685028,0.009458333333333332
1982-08-01,1845.2,0.007480207480207612,97.7,0.05965292841648595,0.004971077368040496,8.68,0.007233333333333334,119.51000213623047,0.11597727353685028,0.007614392238714407,0.007480207480207612
1982-09-01,1858.4,0.007153696076306115,97.7,0.04940923737916236,0.00411743644826353,7.92,0.006599999999999999,120.41999816894531,0.007614392238714407,0.11044679666161716,0.007153696076306115
1982-10-01,1869.7,0.00608049935428312,98.1,0.05032119914346889,0.004193433261955741,7.71,0.006425,133.72000122070312,0.11044679666161716,0.03597066642749214,0.006425
1982-11-01,1883.7,0.007487832272557116,98.0,0.044776119402985204,0.0037313432835821003,8.07,0.006725000000000001,138.52999877929688,0.03597066642749214,0.015231362368761436,0.007487832272557116
1982-12-01,1905.9,0.011785316133142265,97.7,0.03825717321997879,0.003188097768331566,7.94,0.0066166666666666665,140.63999938964844,0.015231362368761436,0.033134269641161396,0.011785316133142265
1983-01-01,1959.4,0.028070727740175272,97.9,0.037076271186440746,0.003089689265536729,7.86,0.00655,145.3000030517578,0.033134269641161396,0.018995144176650713,0.028070727740175272
1983-02-01,1996.8,0.019087475757884942,98.0,0.03484688489968324,0.002903907074973603,8.11,0.006758333333333332,148.05999755859375,0.018995144176650713,0.033094753721945036,0.019087475757884942
1983-03-01,2015.2,0.009214743589743613,98.1,0.035902851108764455,0.0029919042590637046,8.35,0.006958333333333333,152.9600067138672,0.033094753721945036,0.07498682961860914,0.009214743589743613
1983-04-01,2028.6,0.006649464073044786,98.8,0.040000000000000036,0.003333333333333336,8.21,0.006841666666666667,164.42999267578125,0.07498682961860914,-0.01240645488658032,0.006841666666666667
1983-05-01,2043.1,0.007147786650892218,99.2,0.0344108446298228,0.0028675703858185666,8.19,0.006825,162.38999938964844,-0.01240645488658032,0.03232957706590556,0.007147786650892218
1983-06-01,2053.5,0.005090303949880193,99.4,0.024742268041237248,0.002061855670103104,8.79,0.007324999999999999,167.63999938964844,0.03232957706590556,-0.03030304133589956,0.007324999999999999
1983-07-01,2064.8,0.005502800097394678,99.8,0.02358974358974364,0.00196581196581197,9.08,0.007566666666666667,162.55999755859375,-0.03030304133589956,0.011318875280047935,0.007566666666666667
1983-08-01,2074.0,0.0044556373498643165,100.1,0.02456499488229258,0.0020470829068577148,9.34,0.007783333333333333,164.39999389648438,0.011318875280047935,0.01015823290593243,0.007783333333333333
1983-09-01,2083.2,0.004435872709739552,100.4,0.02763561924257929,0.002302968270214941,9.0,0.0075,166.07000732421875,0.01015823290593243,-0.01517434913783755,0.0075
1983-10-01,2099.2,0.007680491551459223,100.8,0.02752293577981657,0.002293577981651381,8.64,0.007200000000000001,163.5500030517578,-0.01517434913783755,0.01742580734666599,0.007680491551459223
1983-11-01,2112.3,0.006240472560975707,101.1,0.031632653061224536,0.002636054421768711,8.76,0.0073,166.39999389648438,0.01742580734666599,-0.008834142275375267,0.0073
1983-12-01,2123.5,0.005302277138663936,101.4,0.03787103377686796,0.0031559194814056632,9.0,0.0075,164.92999267578125,-0.008834142275375267,-0.009215964840669444,0.0075
1984-01-01,2138.2,0.006922533553096244,102.1,0.04290091930541351,0.003575076608784459,8.9,0.007416666666666668,163.41000366210938,-0.009215964840669444,-0.038859347415754475,0.007416666666666668
1984-02-01,2158.2,0.009353661958656723,102.6,0.04693877551020398,0.003911564625850332,9.09,0.007574999999999999,157.05999755859375,-0.038859347415754475,0.01349799535299634,0.009353661958656723
1984-03-01,2175.2,0.00787693448243898,102.9,0.04892966360856277,0.004077471967380231,9.52,0.007933333333333332,159.17999267578125,0.01349799535299634,0.005465576177959841,0.007933333333333332
1984-04-01,2191.7,0.007585509378448041,103.3,0.045546558704453455,0.0037955465587044546,9.69,0.008075,160.0500030517578,0.005465576177959841,-0.05935644997724765,0.008075
1984-05-01,2204.1,0.005657708628005631,103.5,0.043346774193548265,0.0036122311827956888,9.83,0.008191666666666667,150.5500030517578,-0.05935644997724765,0.017469210034617433,0.008191666666666667
1984-06-01,2215.1,0.004990699151581124,103.7,0.04325955734406439,0.003604963112005366,9.87,0.008225,153.17999267578125,0.017469210034617433,-0.016451162907453964,0.008225
1984-07-01,2223.5,0.003792153853099167,104.1,0.043086172344689366,0.0035905143620574473,10.12,0.008433333333333333,150.66000366210938,-0.016451162907453964,0.10633206308424414,0.008433333333333333
1984-08-01,2230.4,0.0031032156510006903,104.4,0.04295704295704317,0.0035797535797535973,10.47,0.008725,166.67999267578125,0.10633206308424414,-0.003479641215210494,0.008725
1984-09-01,2244.4,0.006276901004304225,104.7,0.042828685258964105,0.0035690571049136754,10.37,0.008641666666666666,166.10000610351562,-0.003479641215210494,-6.026348740029164e-05,0.008641666666666666
1984-10-01,2258.9,0.006460523970771792,105.1,0.04265873015873023,0.0035548941798941858,9.74,0.008116666666666666,166.08999633789062,-6.026348740029164e-05,-0.015112255778064076,0.008116666666666666
1984-11-01,2281.4,0.009960600292177713,105.3,0.041543026706231556,0.003461918892185963,8.61,0.007175,163.5800018310547,-0.015112255778064076,0.0223743955320983,0.009960600292177713
1984-12-01,2306.4,0.010958183571491142,105.5,0.04043392504930954,0.0033694937541091283,8.06,0.006716666666666667,167.24000549316406,0.0223743955320983,0.07408514101104169,0.010958183571491142
1985-01-01,2332.4,0.011272979535206451,105.7,0.0352595494613126,0.0029382957884427166,7.76,0.006466666666666667,179.6300048828125,0.07408514101104169,0.008628779996860514,0.011272979535206451
1985-02-01,2354.1,0.009303721488595373,106.3,0.03606237816764146,0.0030051981806367887,8.27,0.006891666666666667,181.17999267578125,0.008628779996860514,-0.0028700134379759934,0.009303721488595373
1985-03-01,2366.2,0.005139968565481379,106.8,0.03790087463556846,0.003158406219630705,8.52,0.0070999999999999995,180.66000366210938,-0.0028700134379759934,-0.004594275513284285,0.0070999999999999995
1985-04-01,2375.4,0.003888090609416084,107.0,0.03581800580832528,0.0029848338173604403,7.95,0.006625,179.8300018310547,-0.004594275513284285,0.05405105444993996,0.006625
1985-05-01,2389.5,0.005935842384440448,107.2,0.035748792270531515,0.002979066022544293,7.48,0.006233333333333334,189.5500030517578,0.05405105444993996,0.012134017487352766,0.006233333333333334
1985-06-01,2412.6,0.009667294413057137,107.5,0.03664416586306651,0.003053680488588876,6.95,0.005791666666666667,191.85000610351562,0.012134017487352766,-0.004847578342366599,0.009667294413057137
1985-07-01,2429.5,0.00700489098897461,107.7,0.03458213256484166,0.002881844380403472,7.08,0.0059,190.9199981689453,-0.004847578342366599,-0.011994517641396585,0.00700489098897461
1985-08-01,2444.0,0.005968306235851095,107.9,0.03352490421455934,0.0027937420178799446,7.14,0.0059499999999999996,188.6300048828125,-0.011994517641396585,-0.03472407826012114,0.005968306235851095
1985-09-01,2456.4,0.005073649754500753,108.1,0.032473734479465,0.0027061445399554165,7.1,0.005916666666666666,182.0800018310547,-0.03472407826012114,0.04250881708769816,0.005916666666666666
1985-10-01,2468.0,0.004722357922162468,108.5,0.032350142721217834,0.002695845226768153,7.16,0.005966666666666666,189.82000732421875,0.04250881708769816,0.06506158659888994,0.005966666666666666
1985-11-01,2477.8,0.0039708265802269604,109.0,0.03513770180436859,0.002928141817030716,7.24,0.006033333333333334,202.1699981689453,0.06506158659888994,0.045061090630958534,0.006033333333333334
1985-12-01,2492.1,0.005771248688352548,109.5,0.03791469194312791,0.003159557661927326,7.1,0.005916666666666666,211.27999877929688,0.045061090630958534,0.0023665278440403448,0.005916666666666666
1986-01-01,2502.1,0.004012680069018115,109.9,0.039735099337748325,0.0033112582781456936,7.07,0.005891666666666667,211.77999877929688,0.0023665278440403448,0.07148927885973944,0.005891666666666667
1986-02-01,2512.9,0.004316374245633803,109.7,0.0319849482596426,0.0026654123549702167,7.06,0.005883333333333333,226.9199981689453,0.07148927885973944,0.052793917786918776,0.005883333333333333
