date,sp_weekly_return,tbill_weekly_return,top1_weekly_growth,mid_weekly_growth,bot_weekly_growth,sp_4w,sp_12w,top1_4w,top1_12w,mid_4w,mid_12w,bot_4w,bot_12w
2007-01-26,-0.005816110652962281,0.0009615384615384616,0.0019535519685514036,6.688405424104538e-05,0.0005159788201862803,0.013992450946815893,0.03859616035175972,0.008329664298631023,0.02820747072917351,0.0010420783264484257,0.007798912353454757,0.0022184052188607417,0.0075919092568577096
2007-02-02,0.018429425211744066,0.0009634615384615385,0.0019535519685514036,6.688405424104538e-05,0.0005159788201862803,0.0027356728119825036,0.042424688713109004,0.00783713590240498,0.027705232825761428,0.0002675630590214251,0.00701916926271573,0.002065513235158134,0.0074381975259945055
2007-02-09,-0.00713202656067391,0.0009653846153846152,0.0019535519685514036,6.688405424104538e-05,0.0005159788201862803,0.02743830630608146,0.048873914867958224,0.00783713590240498,0.027203240245319726,0.0002675630590214251,0.006240029466225261,0.002065513235158134,0.007284509244402715
2007-02-16,0.012155250654721117,0.0009692307692307692,0.0019535519685514036,6.688405424104538e-05,0.0005159788201862803,0.00512331343095096,0.02630610098940367,0.00783713590240498,0.026701492868018928,0.0002675630590214251,0.005461492497209619,0.002065513235158134,0.007130844408505199
2007-02-23,-0.002988648569950625,0.0009711538461538461,0.0019535519685514036,6.688405424104538e-05,0.0005159788201862803,0.017504396408598355,0.038966479741093574,0.00783713590240498,0.026199990574087062,0.0002675630590214251,0.004683557889254342,0.002065513235158134,0.006977203014725264
2007-03-02,-0.04411545011047979,0.0009576923076923077,0.0019535519685514036,6.688405424104538e-05,0.0005159788201862803,0.020398182086449612,0.039005936803215624,0.00783713590240498,0.025698733243811,0.0002675630590214251,0.0039062251763093414,0.002065513235158134,0.006823585059486659
2007-03-09,0.011296323722816526,0.0009538461538461539,0.0019535519685514036,6.688405424104538e-05,0.0005159788201862803,-0.04226760063516799,-0.01607978382270503,0.00783713590240498,0.025197720757534903,0.0002675630590214251,0.0031294938926813565,0.002065513235158134,0.006669990539213577
2007-03-16,-0.011327033044104762,0.0009423076923076924,0.0019535519685514036,6.688405424104538e-05,0.0005159788201862803,-0.024491392110478905,-0.016992621755322013,0.00783713590240498,0.024696952995663546,0.0002675630590214251,0.002353363573039724,0.002065513235158134,0.006516419450331101
2007-03-23,0.03544470666598376,0.0009500000000000001,0.0019535519685514036,6.688405424104538e-05,0.0005159788201862803,-0.047123463491120066,-0.0168774691860637,0.00783713590240498,0.024196429838658107,0.0002675630590214251,0.0015778337524134933,0.002065513235158134,0.006362871789264313
2007-03-30,-0.010618963836719453,0.0009423076923076924,0.0019535519685514036,6.688405424104538e-05,0.0005159788201862803,-0.010391441963878645,0.012557241705063005,0.00783713590240498,0.023696151167039714,0.0002675630590214251,0.00080290396619076,0.002065513235158134,0.006209347552439848
2007-04-06,0.016117016912399196,0.0009442307692307694,0.0011254871686028345,-3.629750955647104e-05,0.0008589754064494137,0.024286814405558355,0.007909445717931396,0.00783713590240498,0.023696151167039714,0.0002675630590214251,0.00080290396619076,0.002065513235158134,0.006209347552439848
2007-04-13,0.0062960365703632615,0.0009384615384615384,0.0011254871686028345,-3.629750955647104e-05,0.0008589754064494137,0.02916943125539251,0.009107259563125636,0.007004208612829466,0.02285011718975727,0.0001643607902350741,0.0006996464637867295,0.002409041032342296,0.006554295937655663
2007-04-20,0.0216815228890348,0.0009326923076923076,0.0011254871686028345,-3.629750955647104e-05,0.0008589754064494137,0.04751434928014664,0.015623890657768147,0.006171969696250779,0.022004782417497593,6.116916930820615e-05,0.0005963996149407347,0.0027526865976224,0.006899362577972745
2007-04-27,0.0065483011843539,0.0009249999999999999,0.0011254871686028345,-3.629750955647104e-05,0.0008589754064494137,0.03359073519885425,0.043714522442343196,0.005340418583763107,0.021160146272402702,-4.201180485818856e-05,0.0004931634185536549,0.0030964499713714844,0.007244547513931554
