date,sp_return,m2_growth,m2_growth_lagged
2013-05-03,0.06691250623493006,0.01278816543070116,0.01278816543070116
2013-05-10,0.07626826886911608,0.01215327423505852,0.01215327423505852
2013-05-17,0.09717127224476552,0.010376739364079901,0.010376739364079901
2013-05-24,0.08841383093068145,0.008499014951794504,0.008499014951794504
2013-05-31,0.07412728407455949,0.00851632614092046,0.00851632614092046
2013-06-07,0.05943858738468322,0.005737256308151251,0.005737256308151251
2013-06-14,0.04230795884070826,0.006296292810556103,0.006296292810556103
2013-06-21,0.022827584946985002,0.00423339027915981,0.00423339027915981
2013-06-28,0.02363645528939995,-0.0021682976035597434,-0.0021682976035597434
2013-07-05,0.05060902340136764,-0.004727428390627009,-0.004727428390627009
2013-07-12,0.05748809970974644,-0.0013030043557573645,-0.0013030043557573645
2013-07-19,0.08798583238727686,-0.0036226835725233775,-0.0036226835725233775
2013-07-26,0.06914882372773334,0.002825097376695229,0.002825097376695229
2013-08-02,0.05899951524835423,0.01089324618736387,0.01089324618736387
2013-08-09,0.03533090193951094,0.01468192305881244,0.01468192305881244
2013-08-16,-0.006980644241244893,0.014148545608585028,0.014148545608585028
2013-08-23,0.008426300084737326,0.014665358046128896,0.014665358046128896
2013-08-30,0.0013674653728394937,0.015052256891850968,0.015052256891850968
2013-09-06,0.0071742622080526175,0.013313692743615269,0.013313692743615269
2013-09-13,0.03765837631391822,0.013804455584444542,0.013804455584444542
2013-09-20,0.07377402868966154,0.013805673692573794,0.013805673692573794
2013-09-27,0.05320988192858134,0.01869732814330516,0.01869732814330516
2013-10-04,0.03591540166644691,0.014707807386629135,0.014707807386629135
2013-10-11,0.013694886035543474,0.018321777380153614,0.018321777380153614
2013-10-18,0.030973550602127364,0.02369831725166649,0.02369831725166649
2013-10-25,0.040268373560767845,0.0295752765662729,0.0295752765662729
2013-11-01,0.030397661166944756,0.023407046476761506,0.023407046476761506
2013-11-08,0.04681861356067185,0.02119839619839614,0.02119839619839614
2013-11-15,0.08596903150334634,0.019743254156108225,0.019743254156108225
2013-11-22,0.08491734882213708,0.023884372849197533,0.023884372849197533
2013-11-29,0.10584400876410682,0.02284046184551669,0.02284046184551669
2013-12-06,0.09057674915239922,0.023666447532893153,0.023666447532893153
2013-12-13,0.051736062749141,0.02393033081791196,0.02393033081791196
2013-12-20,0.06340094504526594,0.025612656967417102,0.025612656967417102
2013-12-27,0.08845871104717751,0.03337877818276258,0.03337877818276258
2014-01-03,0.08333037274012867,0.02774527058780163,0.02774527058780163
2014-01-10,0.08171092527894763,0.025359201976754786,0.025359201976754786
2014-01-17,0.05399825231979083,0.015982587631025336,0.015982587631025336
2014-01-24,0.017343186434884084,0.011417559042234071,0.011417559042234071
2014-01-31,0.011892299787511273,0.012461315900309522,0.012461315900309522
2014-02-07,0.014915782921242071,0.010206492892718355,0.010206492892718355
2014-02-14,0.02249493930732771,0.016184234480247417,0.016184234480247417
2014-02-21,0.017448297870066742,0.018540050505968075,0.018540050505968075
2014-02-28,0.02970406124545355,0.017716625178944234,0.017716625178944234
2014-03-07,0.04041353872854514,0.015955570429732946,0.015955570429732946
2014-03-14,0.03706940753485721,0.0168210321464608,0.0168210321464608
2014-03-21,0.026508026456266487,0.0180240920532182,0.0180240920532182
2014-03-28,0.008808499233232236,0.012564843567697492,0.012564843567697492
2014-04-04,0.01841242937966081,0.0157530439148601,0.0157530439148601
2014-04-11,-0.014481376586487738,0.018011263733811678,0.018011263733811678
2014-04-18,0.014222018332787911,0.024569297789569733,0.024569297789569733
2014-04-25,0.04083695030211265,0.021849328611745156,0.021849328611745156
2014-05-02,0.05528475460859794,0.01693811664059197,0.01693811664059197
2014-05-09,0.04533058065694151,0.016572050633822277,0.016572050633822277
2014-05-16,0.021336527939045835,0.012200146903384113,0.012200146903384113
2014-05-23,0.03500614257147716,0.007116929909834369,0.007116929909834369
2014-05-30,0.03448331323829246,0.009326786962209122,0.009326786962209122
2014-06-06,0.038018306776564925,0.011324685499594755,0.011324685499594755
2014-06-13,0.05161505653856513,0.00813404336384349,0.00813404336384349
2014-06-20,0.05162011367557384,0.006198949180979296,0.006198949180979296
2014-06-27,0.05563030441745065,0.001967701334846028,0.001967701334846028
2014-07-04,0.06452770525362017,0.002524472376446596,0.002524472376446596
2014-07-11,0.08364864585039311,0.003077354702391011,0.003077354702391011
2014-07-18,0.060793091455824344,0.0006648994339606418,0.0006648994339606418
2014-07-25,0.061682912901319886,0.0034566771920876427,0.0034566771920876427
2014-08-01,0.02339539291223347,0.011907302671361863,0.011907302671361863
2014-08-08,0.028272851403138066,0.015673537298770857,0.015673537298770857
2014-08-15,0.04111066524895057,0.012946902654867198,0.012946902654867198
2014-08-22,0.04623446815502108,0.014611467788355093,0.014611467788355093
2014-08-29,0.04148538969538107,0.011814832896897665,0.011814832896897665
2014-09-05,0.02989064617667392,0.008644898893417796,0.008644898893417796
2014-09-12,0.02550409264270037,0.011724689524244658,0.011724689524244658
2014-09-19,0.024214557976386608,0.011970477502698529,0.011970477502698529
2014-09-26,0.011162907496577557,0.013065708927497255,0.013065708927497255
2014-10-03,-0.00883427225694089,0.009597013479841765,0.009597013479841765
2014-10-10,-0.03122630609505339,0.011415086093872873,0.011415086093872873
2014-10-17,-0.04623346356421232,0.011732923001600115,0.011732923001600115
2014-10-24,-0.006955331238996387,0.015532142418876793,0.015532142418876793
2014-10-31,0.04825599212317888,0.014227838757019384,0.014227838757019384
2014-11-07,0.05194170600404391,0.009924715067442635,0.009924715067442635
2014-11-14,0.043354109416096076,0.016669141993482794,0.016669141993482794
2014-11-21,0.03776904780921431,0.017586733580624125,0.017586733580624125
2014-11-28,0.03204104265962493,0.01735300826417263,0.01735300826417263
2014-12-05,0.033700164648486464,0.01983853371154254,0.01983853371154254
2014-12-12,0.008456095904323835,0.020015463335389283,0.020015463335389283
2014-12-19,0.02996909928273972,0.021749876421156555,0.021749876421156555
2014-12-26,0.053418082683745594,0.03044856401882612,0.03044856401882612
2015-01-02,0.04588644018371779,0.030470841654530068,0.030470841654530068
